date,league,home-team,home-score,away-team,away-score,matchResults
2020-09-19,Germany Regionalliga West,Oberhausen,1,BergischGladbach,1,X
2020-09-19,Sweden Division 1,Karlstad,4,Berga,3,1
2020-09-19,Serbia Prva Liga,ZeleznicarPancevo,2,KolubaraLazarevac,1,1
2020-09-19,Serbia Prva Liga,Dubocica,0,Loznica,0,X
2020-09-19,Serbia Prva Liga,NoviBeograd,0,Radnicki,19231,2
2020-09-19,Serbia Prva Liga,RadnickiPirot,0,KabelNoviSad,1,2
2020-09-19,Serbia Prva Liga,SlogaKraljevo,1,Zemun,2,2
2020-09-19,England League 1,AFCWimbledon,4,Plymouth,4,X
2020-09-19,England League 1,Blackpool,2,Swindon,0,1
2020-09-19,England League 1,BristolRovers,0,Ipswich,2,2
2020-09-19,England League 1,BurtonAlbion,2,AccringtonStanley,1,1
2020-09-19,England League 1,Charlton,1,Doncaster,3,2
2020-09-19,England League 1,Hull,1,Crewe,0,1
2020-09-19,England League 1,MiltonKeynesDons,1,LincolnCity,2,2
2020-09-19,England League 1,OxfordUtd,0,Sunderland,2,2
2020-09-19,England League 1,Peterborough,2,FleetwoodTown,1,1
2020-09-19,England League 1,Shrewsbury,1,Northampton,2,2
2020-09-19,England League 1,Wigan,2,Gillingham,3,2
2020-09-19,England League 2,Colchester,2,Bolton,0,1
2020-09-19,England League 2,CrawleyTown,1,Scunthorpe,0,1
2020-09-19,England League 2,Exeter,0,PortVale,2,2
2020-09-19,England League 2,ForestGreen,2,Bradford,2,X
2020-09-19,England League 2,Grimsby,0,SalfordCity,4,2
2020-09-19,England League 2,LeytonOrient,2,Mansfield,2,X
2020-09-19,England League 2,Morecambe,0,CambridgeUtd,5,2
2020-09-19,England League 2,NewportCounty,2,Barrow,1,1
2020-09-19,England League 2,Tranmere,0,Cheltenham,3,2
2020-09-19,England League 2,HarrogateTown,2,Walsall,2,X
2020-09-19,England League 2,Stevenage,3,Oldham,0,1
2020-09-19,Ecuador Liga Pro,LDUPortoviejo,2,Olmedo,1,1
2020-09-19,Brazil Serie B,Nautico,1,Chapecoense,1,X
2020-09-19,England Championship,Luton,2,Derby,1,1
2020-09-19,Finland Veikkausliiga,HIFK,2,IFKMariehamn,2,X
2020-09-19,Slovenia 2. SNL,Fuzinar,5,Bilje,0,1
2020-09-19,Slovenia 2. SNL,Beltinci,2,Krka,4,2
2020-09-19,Serbia Super Liga,BackaPalanka,0,Napredak,0,X
2020-09-19,Serbia Super Liga,FKMetalac,1,MladostLucani,1,X
2020-09-19,Serbia Super Liga,RadnickiNis,0,Cukaricki,0,X
2020-09-19,Russia 1. Division,DynamoBryansk,1,TekstilshchikIvanovo,0,1
2020-09-19,Sweden Division 1,MotalaAIF,1,Trollhattan,3,2
2020-09-19,Scotland Premiership,Celtic,3,Livingston,2,1
2020-09-19,Scotland Premiership,DundeeUtd,2,StMirren,1,1
2020-09-19,Scotland Premiership,Kilmarnock,2,Hamilton,1,1
2020-09-19,Scotland Premiership,StJohnstone,0,RossCounty,1,2
2020-09-19,Iceland Urvalsdeild,FjolnirReykjavik,1,KA,1,X
2020-09-19,Finland Veikkausliiga,FCIlves,1,FCHaka,1,X
2020-09-19,Finland Veikkausliiga,FCInter,0,SJK,1,2
2020-09-19,Costa Rica Primera,Alajuelense,3,Grecia,1,1
2020-09-19,Jordan Pro League,AlWihdat,2,AlHussein,1,1
2020-09-19,Slovenia Prva Liga,Bravo,0,FCKoper,0,X
2020-09-19,Germany Bundesliga,EintrachtFrankfurt,1,ArminiaBielefeld,1,X
2020-09-19,Germany Bundesliga,UnionBerlin,1,Augsburg,3,2
2020-09-19,Portugal LigaPro,CasaPiaAtletico,0,BenficaII,6,2
2020-09-19,Germany Bundesliga,FCKoln,2,Hoffenheim,3,2
2020-09-19,Germany Bundesliga,WerderBremen,1,HerthaBerlin,4,2
2020-09-19,Germany Bundesliga,VfBStuttgart,2,Freiburg,3,2
2020-09-19,Denmark Superliga,Midtjylland,1,Lyngby,0,1
2020-09-19,Russia Premier League,UralSverdlovskayaOblast,1,ZenitStPetersburg,1,X
2020-09-19,Wales Premier League,BarryTown,3,CaernarfonTown,1,1
2020-09-19,Germany Regionalliga West,FCSchalke,4,II,2,1
2020-09-19,Turkey Super Lig,Genclerbirligi,0,Konyaspor,0,X
2020-09-19,Slovenia 2. SNL,Primorje,1,Smartno,1,X
2020-09-19,Slovenia 2. SNL,DravaPtuj,1,RoltekDob,2,2
2020-09-19,Slovenia 2. SNL,Krsko,1,RudarVelenje,2,2
2020-09-19,Spain Primera Liga,Villarreal,2,Eibar,1,1
2020-09-19,Mexico Liga MX,Mazatlan,2,CruzAzul,3,2
2020-09-19,Russia 1. Division,EnergiyaKhabarovsk,0,BaltikaKaliningrad,0,X
2020-09-19,Japan J-League,ConsadoleSapporo,0,GambaOsaka,1,2
2020-09-19,Japan J2 League,VentforetKofu,0,KyotoPurpleSanga,0,X
2020-09-19,Japan J2 League,Niigata,0,TokushimaVortis,1,2
2020-09-19,South Korea K League 2,Bucheon,19950,JejuUnited,2,1
2020-09-19,Japan J-League,SaganTosu,1,YokohamaFMarinos,3,2
2020-09-19,Hong Kong 1st Division,EasternAA,2,Kitchee,1,1
2020-09-19,China League One,BeijingBaxi,0,BeijingRenhe,1,2
2020-09-19,Japan J-League,NagoyaGrampusEight,2,VisselKobe,1,1
2020-09-19,Japan J2 League,MontedioYamagata,0,GiravanzKitakyushu,2,2
2020-09-19,Japan J-League,CerezoOsaka,1,KashimaAntlers,2,2
2020-09-19,South Korea K League 2,GyeongnamFC,1,AnsanGreeners,2,2
2020-09-19,South Korea K League 2,GoyangKB,1,ChunnamDragons,2,2
2020-09-19,Russia 1. Division,Tomsk,1,VolgarGazpromAstrakhan,3,2
2020-09-19,Japan J-League,KashiwaReysol,1,SanfrecceHiroshima,1,X
2020-09-19,Kazakhstan Premier League,Taraz,0,Zhetysu,2,2
2020-09-19,Japan J2 League,RenofaYamaguchi,2,TokyoVerdy,1,1
2020-09-19,Japan J2 League,FCRyukyu,3,MitoHollyhock,2,1
2020-09-19,Japan J2 League,JubiloIwata,2,TochigiSC,3,2
2020-09-19,Japan J2 League,ZwiegenKanazawa,1,AvispaFukuoka,2,2
2020-09-19,Japan J2 League,JEFUnitedChiba,2,FagianoOkayama,1,1
2020-09-19,Estonia Meistriliiga,JKTallinnaKalev,1,Tammeka,2,2
2020-09-19,Estonia Meistriliiga,JKTransNarva,0,JKTulevikViljandi,1,2
2020-09-19,England Premier League,Leeds,4,Fulham,3,1
2020-09-19,Serbia Prva Liga,DinamoVranje,2,BuducnostDobanovci,3,2
2020-09-19,Spain Segunda Liga,Mirandes,1,RealOviedo,1,X
2020-09-19,England Championship,Middlesbrough,1,Bournemouth,1,X
2020-09-19,England Championship,Swansea,0,Birmingham,0,X
2020-09-19,Greece Etniki Katigoria,Panaitolikos,0,AEKAthens,2,2
2020-09-19,Switzerland Challenge League,Schaffhausen,5,Chiasso,2,1
2020-09-19,Turkey Super Lig,Alanyaspor,2,Kayserispor,0,1
2020-09-19,Turkey Super Lig,Besiktas,1,Antalyaspor,1,X
2020-09-19,Portugal LigaPro,FCPortoII,4,Vizela,1,1
2020-09-19,Italy Serie A,Fiorentina,1,Torino,0,1
2020-09-19,Bosnia and Herzegovina Premier League,RadnikBijeljina,4,OlimpicSarajevo,0,1
2020-09-19,Romania Liga I,Sepsi,1,ViitorulConstanta,1,X
2020-09-19,Peru Primera Division,DeportivoMunicipal,0,CarlosMannucci,1,2
2020-09-19,Norway Tippeligaen,Valerenga,2,Molde,1,1
2020-09-19,Luxembourg National Division,UNAStrassen,2,SwiftHesperange,2,X
2020-09-19,Luxembourg National Division,Racing,0,VictoriaRosport,3,2
2020-09-19,Slovenia Prva Liga,Maribor,2,NKCelje,2,X
2020-09-19,Bulgaria A PFG,BeroeStaraZagora,4,ChernoMoreVarna,0,1
2020-09-19,Egypt Premier League,Tanta,0,Masr,0,X
2020-09-19,Switzerland Challenge League,SCKriens,3,NeuchatelXamax,1,1
2020-09-19,Sweden Superettan,Trelleborgs,1,Orgryte,1,X
2020-09-19,Belarus Premier League,FKVitebsk,1,Belshina,1,X
2020-09-19,Germany Regionalliga North,Hannover,96,II,0,1
2020-09-19,China League One,HeilongjiangLava,0,Kunshan,0,X
2020-09-19,Ukraine UPL,Oleksandria,0,Vorskla,2,2
2020-09-19,Sweden Division 1,Eskilsminne,1,Lund,1,X
2020-09-19,Sweden Division 1,LindomeGIF,6,Karlskrona,0,1
2020-09-19,Sweden Division 1,OrebroSyrianska,1,Frej,0,1
2020-09-19,Denmark 1st Division,KoldingIF,2,Koge,4,2
2020-09-19,Germany 2. Bundesliga,FCKickersWurzburg,0,ErzgebirgeAue,3,2
2020-09-19,Germany 2. Bundesliga,Sandhausen,3,Darmstadt,2,1
2020-09-19,Germany 2. Bundesliga,Hannover,962,Karlsruhe,0,1
2020-09-19,Denmark 1st Division,SilkeborgIF,3,Esbjerg,1,1
2020-09-19,Cyprus 1. Division,Paphos,2,EthnikosAchnas,2,X
2020-09-19,Turkey Lig 1,Altinordu,0,Bursaspor,2,2
2020-09-19,Spain Segunda Liga,Castellon,0,Malaga,1,2
2020-09-19,Spain Segunda Liga,Alcorcon,2,Tenerife,0,1
2020-09-19,Jordan Pro League,Ramtha,2,ShababAlOrdun,1,1
2020-09-19,Cyprus 1. Division,Limassol,3,Karmiotissa,1,1
2020-09-19,Croatia 1.HNL,DynamoZagreb,3,NKSlaven,3,X
2020-09-19,Serbia Prva Liga,Jagodina,1,TrajalKrusevac,1,X
2020-09-19,Switzerland Super League,Lugano,2,Lucerne,1,1
2020-09-19,Switzerland Super League,YoungBoys,2,FCZurich,1,1
2020-09-19,Portugal LigaPro,Covilha,1,CovaPiedade,3,2
2020-09-19,Luxembourg National Division,Differdange,3,EtzellaEttelbruck,0,1
2020-09-19,Luxembourg National Division,FCRodange,911,Hostert,1,1
2020-09-19,Czech First League,Bohemians,19051,Plzen,4,1
2020-09-19,Luxembourg National Division,Wiltz,2,Petange,1,1
2020-09-19,France Ligue 2,Caen,0,Chambly,0,X
2020-09-19,France Ligue 2,Chateauroux,0,Amiens,0,X
2020-09-19,France Ligue 2,Dunkerque,1,Valenciennes,0,1
2020-09-19,France Ligue 2,Grenoble,2,ACAjaccio,0,1
2020-09-19,France Ligue 2,LeHavre,0,ChamoisNiort,1,2
2020-09-19,France Ligue 2,Paris,0,Nancy,2,2
2020-09-19,France Ligue 2,Pau,0,Guingamp,1,2
2020-09-19,France Ligue 2,Sochaux,2,RodezAveyron,2,X
2020-09-19,Holland Eredivisie,Vitesse,2,Sparta,0,1
2020-09-19,Wales Premier League,Haverfordwest,2,Newtown,2,X
2020-09-19,Switzerland Challenge League,Aarau,1,Wil,3,2
2020-09-19,Spain Primera Liga,Getafe,1,Osasuna,0,1
2020-09-19,Ukraine UPL,DynamoKiev,3,Lviv,1,1
2020-09-19,England Premier League,ManUtd,1,CrystalPalace,3,2
2020-09-19,Belgium Juliper League,Peruwelz,0,Gent,1,2
2020-09-19,Germany Bundesliga,BorussiaDortmund,3,BorussiaMonchengladbach,0,1
2020-09-19,Sweden Division 1,Vasalund,4,TeamThoren,0,1
2020-09-19,Poland Ekstraklasa,PogonSzczecin,1,SlaskWroclaw,0,1
2020-09-19,Sweden Superettan,JonkopingSodra,4,Osters,1,1
2020-09-19,England Championship,SheffWed,0,Watford,0,X
2020-09-19,Croatia 2.HNL,NKDubrava,1,Opatija,4,2
2020-09-19,Germany Regionalliga West,FortunaKoln,3,Wuppertaler,2,1
2020-09-19,Germany Regionalliga West,PreussenMunster,2,VfBHomberg,1,1
2020-09-19,Germany Regionalliga West,BorussiaMonchengladbachII,2,Straelen,1,1
2020-09-19,Holland Eerste Divisie,TOPOss,2,CambuurLeeuwarden,2,X
2020-09-19,Czech First League,BanikOstrava,3,Pardubice,0,1
2020-09-19,Czech First League,Opava,0,CeskoBudejovice,0,X
2020-09-19,Czech FNL,DuklaPraha,3,Trinec,1,1
2020-09-19,Czech FNL,ViktoriaZizkov,0,HradecKralove,2,2
2020-09-19,Montenegro Second League,Grbalj,0,Kom,2,2
2020-09-19,Montenegro Second League,Berane,1,ArsenalTivat,2,2
2020-09-19,Montenegro Second League,Bokelj,1,Igalo,1,X
2020-09-19,Montenegro Second League,Drezga,1,Jedinstvo,4,2
2020-09-19,Montenegro Second League,MornarBar,3,Ibar,0,1
2020-09-19,Croatia 2.HNL,HrvatskiDragovoljac,3,InterZapresic,2,1
2020-09-19,Azerbaijan Premier League,Sumgayit,2,Sabayil,1,1
2020-09-19,Croatia 2.HNL,Rudes,1,BijeloBrdo,1,X
2020-09-19,Croatia 2.HNL,CibaliaVinkovci,2,DynamoZagrebII,1,1
2020-09-19,Croatia 2.HNL,Junak,2,Dugopolje,2,X
2020-09-19,Portugal LigaPro,Arouca,0,Leixoes,0,X
2020-09-19,Portugal LigaPro,Mafra,1,AcademicoViseu,0,1
2020-09-19,Bosnia and Herzegovina Premier League,DobojKakanj,1,VelezMostar,2,2
2020-09-19,Belgium Juliper League,Oostende,3,OudHeverlee,1,1
2020-09-19,Ukraine UPL,Inhulets,1,DesnaChernigov,1,X
2020-09-19,England Championship,Blackburn,5,Wycombe,0,1
2020-09-19,England Championship,Brentford,3,Huddersfield,0,1
2020-09-19,England Championship,Norwich,2,Preston,2,X
2020-09-19,England Championship,Reading,2,Barnsley,0,1
2020-09-19,England Championship,Rotherham,0,Millwall,1,2
2020-09-19,Germany Regionalliga West,Lippstadt,81,FCKolnII,1,1
2020-09-19,Germany Regionalliga West,Ahlen,2,Lotte,1,1
2020-09-19,Germany Regionalliga West,Bonner,0,WegbergBeeck,2,2
2020-09-19,Germany 3. Liga,BayernMunichII,2,TurkgucuAtasporMunchen,2,X
2020-09-19,Germany Regionalliga North,PhonixLubeck,0,EintrachtNorderstedt,3,2
2020-09-19,Portugal Superliga,Nacional,3,Boavista,3,X
2020-09-19,Belarus Premier League,Gorodeya,1,TorpedoZhodino,3,2
2020-09-19,Croatia 1.HNL,Gorica,2,Istra,2,X
2020-09-19,Austria Bundesliga,RBSalzburg,4,CSRAltach,1,1
2020-09-19,Austria Bundesliga,WSGWattens,1,LASKLinz,1,X
2020-09-19,Austria Bundesliga,SKSturmGraz,1,RapidVienna,1,X
2020-09-19,Sweden Division 1,Landskrona,0,Utsiktens,0,X
2020-09-19,France Ligue 1,Lens,2,Bordeaux,1,1
2020-09-19,Russia 1. Division,Neftekhimik,0,AlaniaVladikavkaz,0,X
2020-09-19,Russia 1. Division,ChaykaPeschanokopskoye,2,KrasnodarII,1,1
2020-09-19,Russia 1. Division,IrtyshOmsk,0,KrylyaSovetov,4,2
2020-09-19,Holland Eredivisie,AZ,1,FCZwolle,1,X
2020-09-19,Germany Regionalliga Northeast,BFCDynamo,6,Bischofswerdaer,2,1
2020-09-19,Germany Regionalliga Northeast,BerlinerAK,71,CarlZeissJena,5,1
2020-09-19,Germany Regionalliga Northeast,VfBAuerbach,1,TennisBorussiaBerlin,1,X
2020-09-19,Germany Regionalliga Northeast,GermaniaHalberstadt,0,Altglienicke,2,2
2020-09-19,England Championship,NottmForest,0,Cardiff,2,2
2020-09-19,England Premier League,Everton,5,WestBrom,2,1
2020-09-19,Turkey Lig 1,Bandirmaspor,1,AkhisarBelediyespor,0,1
2020-09-19,China League One,ShaanxiChangan,1,HangzhouLvcheng,1,X
2020-09-19,England League 2,Carlisle,2,Southend,0,1
2020-09-19,Germany 3. Liga,FSVZwickau,2,Unterhaching,1,1
2020-09-19,Germany 3. Liga,Lubeck,1,Saarbrucken,1,X
2020-09-19,Germany 3. Liga,Wehen,0,Verl,0,X
2020-09-19,Germany 3. Liga,Meppen,11860,Munich,3,1
2020-09-19,Germany 3. Liga,HansaRostock,3,MSVDuisburg,1,1
2020-09-19,Turkey Lig 1,Tuzlaspor,1,Balikesirspor,0,1
2020-09-18,Romania Liga I,AstraGiurgiu,0,CFRCluj,2,2
2020-09-18,Copa Libertadores,Libertad,0,BocaJuniors,2,2
2020-09-18,Sweden Division 1,Gefle,1,Sandviken,1,X
2020-09-18,Germany Regionalliga Northeast,Meuselwitz,1,ChemieLeipzig,4,2
2020-09-18,Russia Premier League,Krasnodar,7,FCKhimki,2,1
2020-09-18,Denmark 1st Division,Helsingor,3,Vendsyssel,0,1
2020-09-18,Portugal LigaPro,Vilafranquense,0,Feirense,4,2
2020-09-18,Holland Eerste Divisie,JongPSV,1,FCEindhoven,2,2
2020-09-18,Holland Eerste Divisie,HelmondSport,0,FCVolendam,1,2
2020-09-18,Ireland Premier,DerryCity,0,StPatricks,0,X
2020-09-18,Germany Regionalliga North,Rehden,0,WerderBremenII,1,2
2020-09-18,Germany 2. Bundesliga,Hamburg,2,FortunaDusseldorf,1,1
2020-09-18,Germany 2. Bundesliga,Regensburg,1,Nurnberg,1,X
2020-09-18,Peru Primera Division,CarlosStein,1,AtleticoGrau,1,X
2020-09-18,Czech FNL,Jihlava,1,SKLisen,1,X
2020-09-18,Poland Ekstraklasa,PodbeskidzieBielskoBiala,1,RakowCzestochowa,4,2
2020-09-18,Egypt Premier League,HarasElHodood,3,Enppi,2,1
2020-09-18,Portugal LigaPro,Chaves,0,Varzim,0,X
2020-09-18,Sweden Division 1,Taby,2,Haninge,2,X
2020-09-18,Turkey Super Lig,Malatyaspor,1,Goztepespor,1,X
2020-09-18,Serbia Super Liga,Vojvodina,2,RadnikSurdulica,0,1
2020-09-18,Switzerland Challenge League,FCThun,2,FCStadeLsOuchy,2,X
2020-09-18,Belgium Division 2,RWDM,0,KVSKUnited,1,2
2020-09-18,Bulgaria A PFG,Montana,3,BotevPlovdiv,1,1
2020-09-18,Brazil Serie B,Confianca,1,Guarani,0,1
2020-09-18,Copa Libertadores,IndependienteJoseTeran,5,Flamengo,0,1
2020-09-18,France National,BourgPeronnas,3,Boulogne,3,X
2020-09-18,France National,VillefrancheSurSaone,0,Bastia,3,2
2020-09-18,France National,Concarneau,1,QuevillyRouen,1,X
2020-09-18,France National,BastiaBorgo,1,LeMans,1,X
2020-09-18,France National,Orleans,1,LyonDuchere,1,X
2020-09-18,France National,Creteil,1,Cholet,0,1
2020-09-18,France National,Avranches,2,SaintBrieuc,1,1
2020-09-18,Switzerland Challenge League,Grasshoppers,3,Winterthur,2,1
2020-09-18,Egypt Premier League,AswanFC,1,Zamalek,0,1
2020-09-18,Greece Etniki Katigoria,Olympiacos,3,AsterasTripoli,0,1
2020-09-18,Germany Regionalliga North,WolfsburgII,3,Hannoverscher,2,1
2020-09-18,Turkey Lig 1,Eskisehirspor,0,Adanaspor,0,X
2020-09-18,Jordan Pro League,AlAhlyJordan,2,AlSareeh,2,X
2020-09-18,Croatia 1.HNL,HNKSibenik,3,Lokomotiva,2,1
2020-09-18,Czech First League,SlaviaPrague,5,Teplice,1,1
2020-09-18,Germany Bundesliga,BayernMunich,8,Schalke,40,2
2020-09-18,England Championship,Coventry,3,QPR,2,1
2020-09-18,Wales Premier League,AberystwythTown,3,FlintTown,1,1
2020-09-18,Ireland Division 1,ShamrockB,0,CabinteelyFC,2,2
2020-09-18,Cyprus 1. Division,ErmisAradippou,0,OlympiakosNicosia,1,2
2020-09-18,Ireland Division 1,GalwayUtd,1,WexfordYouths,0,1
2020-09-18,Ireland Division 1,Bray,3,LongfordTown,0,1
2020-09-18,Ireland Division 1,AthloneTown,2,CobhRamblers,1,1
2020-09-18,Ireland Premier,Sligo,0,Bohemians,1,2
2020-09-18,Belgium Juliper League,Charleroi,3,BeerschotWilrijk,1,1
2020-09-18,Holland Eerste Divisie,RodaJC,4,FCDordrecht,0,1
2020-09-18,Holland Eerste Divisie,GoAheadEagles,0,JongAjax,3,2
2020-09-18,France Ligue 1,Lyon,0,Nimes,0,X
2020-09-18,Portugal Superliga,Guimaraes,0,Belenenses,1,2
2020-09-18,Peru Primera Division,Melgar,1,DeportivoSanMartin,1,X
2020-09-18,Poland Ekstraklasa,WislaKrakow,0,WislaPlock,3,2
2020-09-18,Ireland Division 1,UCD,1,DroghedaUtd,3,2
2020-09-18,Holland Eredivisie,VVVVenlo,1,FCUtrecht,1,X
2020-09-18,Portugal LigaPro,Oliveirense,2,Penafiel,1,1
2020-09-18,Belarus Premier League,NemanGrodno,2,Minsk,0,1
2020-09-18,Germany 3. Liga,Kaiserslautern,0,DynamoDresden,1,2
2020-09-18,Peru Primera Division,DeportivoBinacional,2,DeportivoLlacuabamba,1,1
2020-09-18,Bulgaria A PFG,TsarskoSeloSofia,1,BotevVratsa,2,2
2020-09-18,Greece Etniki Katigoria,PAOKSalonika,1,Atromitos,1,X
2020-09-18,Finland Kakkonen,TPVTampere,1,HJS,0,1
2020-09-18,Kazakhstan Premier League,Okzhetpes,2,KaspiyAktau,2,X
2020-09-18,Romania Liga I,ChindiaTargoviste,1,Hermannstadt,3,2
2020-09-18,Serbia Prva Liga,GraficarBeograd,1,Zarkovo,1,X
2020-09-18,Serbia Prva Liga,RadnickiSremskaMitrovica,1,BoracCacak,2,2
2020-09-18,Jordan Pro League,AlSalt,2,AlJazeeraJordan,1,1
2020-09-18,Copa Libertadores,BarcelonaGuayaquil,1,Junior,2,2
2020-09-18,Copa Libertadores,ClubGuarani,4,Tigre,1,1
2020-09-18,Portugal Superliga,Famalicao,1,Benfica,5,2
2020-09-17,Copa Libertadores,UniversidadCatolica,2,Gremio,0,1
2020-09-17,China League One,HubeiHuakaier,0,ChangchunYatai,2,2
2020-09-17,China League One,NeiMongolZhongyou,1,TaizhouYuanda,1,X
2020-09-17,Costa Rica Primera,SanCarlos,1,Saprissa,1,X
2020-09-17,Copa Libertadores,Medellin,2,Caracas,3,2
2020-09-17,Peru Primera Division,UniversidadCesarVallejo,2,SportBoys,0,1
2020-09-17,Copa Libertadores,Bolivar,1,Palmeiras,2,2
2020-09-17,Brazil Serie A,Corinthians,3,Bahia,2,1
2020-09-17,USA Major League Soccer,Dallas,4,Colorado,1,1
2020-09-17,Brazil Serie B,CSAAL,1,CuiabaEsporteClube,2,2
2020-09-17,Copa Libertadores,RacingClub,0,ClubNacional,1,2
2020-09-17,Copa Libertadores,DefensaYJusticia,3,Delfin,0,1
2020-09-17,Copa Libertadores,SaoPaulo,2,RiverPlate,2,X
2020-09-17,Uzbekistan PRL,SurkhonTermez,0,Qizilqum,0,X
2020-09-17,China League One,GuangdongKejia,0,GuizhouZhicheng,0,X
2020-09-17,Europa League,BudapestHonved,0,Malmo,2,2
2020-09-17,Europa League,Kaisar,1,ApoelNicosia,4,2
2020-09-17,Europa League,Ventspils,1,Rosenborg,5,2
2020-09-17,Europa League,Laci,1,HapoelSheva,2,2
2020-09-17,Europa League,LokomotiviTbilisi,2,DinamoMoscow,1,1
2020-09-17,Europa League,Hibernians,0,FehervarFC,1,2
2020-09-17,Europa League,LincolnRedImps,0,Rangers,5,2
2020-09-17,Sweden Superettan,VasterasSK,0,AFCEskilstuna,1,2
2020-09-17,Europa League,MaccabiHaifa,2,Kairat,1,1
2020-09-17,Europa League,Djurgardens,2,CollegeEuropa,1,1
2020-09-17,Europa League,Rigas,1,TreFiori,0,1
2020-09-17,Europa League,InterClubdEscaldes,0,Dundalk,1,2
2020-09-17,Europa League,Kukesi,0,Wolfsburg,4,2
2020-09-17,Europa League,Shamrock,0,ACMilan,2,2
2020-09-17,Europa League,Sileks,0,KFDrita,2,2
2020-09-17,England League Cup,Wolverhampton,0,Stoke,1,2
2020-09-17,Europa League,StandardLiege,2,BalaTown,0,1
2020-09-17,Peru Primera Division,UTCDeCajamarca,3,AcademiaCantolao,1,1
2020-09-17,Europa League,PiastGliwice,3,Hartberg,2,1
2020-09-17,Europa League,BoracBanjaLuka,0,RioAve,2,2
2020-09-17,Europa League,ArisSalonika,1,KolosKovalivka,2,2
2020-09-17,Europa League,Mura,3,AGFAarhus,0,1
2020-09-17,Europa League,Coleraine,2,Motherwell,2,X
2020-09-17,Europa League,VikingFK,0,Aberdeen,2,2
2020-09-17,Europa League,Servette,0,Reims,1,2
2020-09-17,Europa League,DACDunajskaStreda,3,Jablonec,973,2
2020-09-17,England League Cup,Brighton,4,Portsmouth,0,1
2020-09-17,Europa League,Linfield,0,Floriana,1,2
2020-09-17,Europa League,NKOsijek,1,Basle,2,2
2020-09-17,Chile Primera B,DeportesCopiapo,4,DeportesMagallanes,4,X
2020-09-17,Chile Primera B,UnionSanFelipe,0,Nublense,0,X
2020-09-17,France Ligue 1,Marseille,0,StEtienne,2,2
2020-09-17,Europa League,SfintulGheorghe,0,PartizanBelgrade,0,X
2020-09-17,Europa League,OFICrete,0,ApollonLimassol,1,2
2020-09-17,Sweden Allsvenskan,Elfsborg,2,Mjallby,2,X
2020-09-17,Europa League,LokomotivPlovdiv,1,Tottenham,2,2
2020-09-17,Europa League,Renova,0,HajdukSplit,1,2
2020-09-17,Uzbekistan PRL,Olmaliq,1,Sogdiyona,1,X
2020-09-17,Europa League,TeutaDurres,0,Granada,4,2
2020-09-17,Europa League,Astana,0,Buducnost,1,2
2020-09-17,Chile Primera,Antofagasta,2,UnionEspanola,0,1
2020-09-17,Europa League,AvanAcademy,3,FolaEsch,3,X
2020-09-17,Estonia Esiliiga,NommeUnited,1,TammekaTartuII,2,2
2020-09-17,Finland Veikkausliiga,Lahti,1,TPS,1,X
2020-09-17,Finland Kakkonen,SalPa,0,PargasIdrottsforening,0,X
2020-09-17,Finland Kakkonen,MiPK,1,Pepo,2,2
2020-09-17,Europa League,KuPS,0,SlovanBratislava,0,X
2020-09-17,Europa League,FCBotosani,0,Skendija,791,2
2020-09-17,Denmark 1st Division,Fredericia,3,FremadAmager,1,1
2020-09-17,Europa League,NeftchiBaku,1,Galatasaray,3,2
2020-09-17,Sweden Allsvenskan,Falkenbergs,2,Varbergs,0,1
2020-09-17,Europa League,IFKGoteborg,1,FCCopenhagen,2,2
2020-09-17,Europa League,VilniausRiteriai,1,SlovanLiberec,5,2
2020-09-17,Egypt Premier League,AlMasry,0,ElGaish,0,X
2020-09-17,Chile Primera B,RangersTalca,2,Barnechea,1,1
2020-09-17,Chile Primera B,DeportesValdivia,1,SanLuis,1,X
2020-09-17,England League Cup,Burnley,1,SheffUtd,1,X
2020-09-17,Europa League,FloraTallinn,2,KRReykjavik,1,1
2020-09-17,Iceland Urvalsdeild,IAAkranes,2,ValurReykjavik,4,2
2020-09-17,Iceland Urvalsdeild,FHHafnarfjordur,1,VikingurReykjavik,0,1
2020-09-17,Europa League,Olimpija,2,ZrinjskiMostar,2,X
2020-09-17,Europa League,CSKASofia,2,BATEBorisov,0,1
2020-09-17,Europa League,ConnahsQuay,0,DinamoTbilisi,1,2
2020-09-17,Sweden Superettan,Ljungskile,1,NorrbyIF,1,X
2020-09-17,Jordan Pro League,Maan,0,Sahab,1,2
2020-09-17,Europa League,BackaTopola,4,SteauaBucharest,4,X
2020-09-16,Germany Regionalliga Southwest,Ulm,3,FSVFrankfurt,1,1
2020-09-16,Chile Primera B,Melipilla,1,Cobreloa,1,X
2020-09-16,Slovenia 2. SNL,Beltinci,3,Krsko,1,1
2020-09-16,Slovenia 2. SNL,Smartno,0,NaftaLendava,10,2
2020-09-16,Slovenia 2. SNL,Bilje,0,Primorje,0,X
2020-09-16,Slovenia 2. SNL,Radomlje,2,RudarVelenje,0,1
2020-09-16,Slovenia 2. SNL,Jadran,1,Triglav,2,2
2020-09-16,Slovenia 2. SNL,RoltekDob,5,BrdaDobrovo,0,1
2020-09-16,Croatia 2.HNL,BijeloBrdo,3,Solin,1,1
2020-09-16,Croatia 2.HNL,DynamoZagrebII,3,Rudes,0,1
2020-09-16,Croatia 2.HNL,Kustosija,0,NKDubrava,0,X
2020-09-16,Croatia 2.HNL,Dugopolje,0,NKOsijekII,1,2
